username,platform,content_type,category,country,influencer_tier,followers,following,posts,avg_likes,avg_comments,avg_shares,avg_views,engagement_rate,date_joined
ryan34230,Twitter,Live,Beauty,India,Nano,2054,1533,1623,117,11.0,1.0,0,6.56,2024-01-27
villarrealthomas505,TikTok,Reel,Fashion,UK,Macro,521976,39439,3194,25793,833.0,1387.0,146226,4.01,2024-10-13
michael38446,Facebook,Story,Education,India,Macro,114812,21370,602,2336,151.0,25.0,0,1.76,2023-02-27
yrobinson334,Instagram,Reel,Food,Germany,Micro,72202,12907,2815,3210,235.0,117.0,0,5.47,2024-04-07
thorntonjennifer846,Instagram,Video,Sports,Germany,Macro,544438,47423,2749,8583,979.0,565.0,0,1.7,2024-03-05
evansmith777,Facebook,Story,Beauty,India,Mega,4138068,45750,4689,13414,550.0,779.0,0,0.29,2024-01-27
gonzalesmark515,YouTube,Live,Fashion,Australia,Micro,28943,4510,3054,1759,125.0,108.0,10212,5.7,2024-02-22
ashleygonzales336,Twitter,Image,Sports,Germany,Nano,2769,1043,2620,171,8.0,6.0,0,6.01,2024-04-29
longlori992,Instagram,Story,Travel,USA,Nano,8901,5232,2994,67,6.0,1.0,0,0.96,2024-01-03
xturner52,YouTube,Live,Fitness,Mexico,Mega,9517613,41894,4842,79675,8272.0,2121.0,1161825,1.11,2024-01-16
kdonovan988,Facebook,Live,Education,UK,Micro,70348,1256,3398,2514,150.0,150.0,0,4.48,2023-05-15
gschmidt403,Instagram,Live,Education,Germany,Micro,33758,9463,3480,2560,220.0,106.0,0,6.58,2023-11-22
jburch989,TikTok,Reel,Gaming,Japan,Mega,3529360,31256,4337,54295,4671.0,2927.0,420349,1.9,2023-08-04
wwilliams244,TikTok,Story,Sports,Australia,Mega,5743944,28770,1691,5773,616.0,304.0,35484,0.1,2023-12-08
xnguyen176,YouTube,Story,Food,Brazil,Nano,6530,3044,3416,188,21.0,10.0,1757,3.07,2024-03-30
mitchellashley560,YouTube,Video,Sports,India,Nano,1054,643,1525,73,3.0,0.0,912,9.11,2024-08-02
stevenstheresa50,YouTube,Story,Gaming,India,Macro,578770,11080,2291,626,66.0,22.0,2345,0.1,2023-09-18
dawn33886,Twitter,Video,Sports,USA,Micro,84094,36538,3973,4377,227.0,148.0,0,5.53,2023-05-15
linda83885,Twitter,Reel,Tech,France,Micro,89874,8156,3605,8300,864.0,181.0,0,8.02,2023-11-01
xosborne881,Twitter,Carousel,Sports,Germany,Macro,547642,25708,116,15370,603.0,567.0,0,2.62,2024-03-10
tnicholson767,TikTok,Reel,Travel,Canada,Micro,55944,3259,1441,2968,187.0,158.0,33836,6.07,2024-02-25
morrisrenee974,TikTok,Video,Music,Australia,Micro,25629,7568,942,1999,182.0,65.0,9060,6.3,2023-10-02
sarah20100,YouTube,Image,Gaming,UK,Micro,85088,49802,2498,2493,147.0,48.0,16033,2.99,2023-05-11
zsingh83,TikTok,Carousel,Tech,UK,Nano,2854,1365,2968,166,8.0,13.0,1805,6.1,2023-07-05
amy83987,Twitter,Reel,Fitness,UK,Macro,676435,31224,2889,30175,3464.0,1418.0,0,3.59,2024-08-19
schaefermary569,YouTube,Video,Tech,Canada,Macro,892130,13930,3939,33418,1557.0,1524.0,100641,3.74,2023-11-08
emily55487,YouTube,Reel,Food,Mexico,Nano,5112,1637,1490,535,51.0,6.0,4977,9.68,2024-11-05
jake38142,YouTube,Video,Gaming,France,Nano,6884,5460,4015,850,36.0,11.0,11880,9.63,2023-09-11
nicholslori829,Facebook,Image,Gaming,USA,Macro,417520,28829,623,1326,111.0,87.0,0,0.27,2024-02-28
fshields128,TikTok,Story,Fashion,Germany,Nano,3914,338,547,56,2.0,1.0,511,1.67,2024-07-06
rachelblair23,Instagram,Live,Fitness,Mexico,Micro,33134,31532,2458,705,,40.0,0,2.58,2024-05-24
wadecrystal644,YouTube,Story,Music,Australia,Nano,8074,3014,3099,302,22.0,9.0,1834,4.83,2023-05-07
douglaselliott524,Instagram,Image,Music,India,Micro,55003,11919,2776,2237,152.0,172.0,0,3.68,2024-08-25
xbernard910,TikTok,Live,Food,Brazil,Nano,9812,7239,897,466,46.0,22.0,4842,6.2,2024-10-26
ykennedy189,Facebook,Image,Fashion,Brazil,Macro,714702,15686,2781,10009,589.0,239.0,0,1.1,2023-07-23
roberthoward969,Instagram,Story,Food,UK,Mega,6383684,34774,1290,7899,578.0,545.0,0,0.1,2023-12-04
christopherjones758,TikTok,Image,Beauty,India,Micro,93359,26322,4095,5436,630.0,325.0,68974,4.49,2024-11-27
eoliver627,TikTok,Video,Education,Canada,Nano,9718,8715,112,734,63.0,42.0,6953,7.9,2023-01-27
alex05717,Instagram,Carousel,Travel,Canada,Micro,32463,23106,1239,1643,156.0,42.0,0,4.1,2023-02-12
jacquelineprince3,Instagram,Video,Food,UK,Micro,36060,30725,2738,2256,248.0,38.0,0,6.47,2023-01-13
hmarsh923,YouTube,Carousel,Fashion,India,Micro,67054,37060,4603,4314,351.0,,20229,4.95,2023-08-10
andrew72347,Instagram,Reel,Fashion,India,Macro,772425,25430,563,19572,2017.0,812.0,0,3.12,2024-06-15
kingcatherine998,YouTube,Live,Fitness,Japan,Macro,413888,33034,620,2158,,102.0,8858,0.59,2024-06-03
qmccarthy252,Twitter,Carousel,Tech,USA,Micro,91481,48368,4245,3625,108.0,203.0,0,3.66,2023-03-11
vmalone219,Twitter,Image,Sports,Mexico,Micro,71773,27855,20,1038,104.0,11.0,0,1.47,2023-03-01
fred78962,TikTok,Reel,Education,UK,Micro,47159,17084,208,2374,217.0,102.0,7432,6.04,2024-02-23
michaelmeyer301,Twitter,Live,Tech,Mexico,Micro,48431,47888,4581,2567,169.0,85.0,0,6.67,2023-03-08
mirandaangela280,YouTube,Carousel,Sports,Mexico,Mega,9073349,33200,774,8299,262.0,349.0,41439,0.1,2023-07-30
steven10722,Twitter,Image,Beauty,USA,Micro,23378,17032,2033,475,50.0,7.0,0,1.68,2023-10-26
wedwards534,Twitter,Image,Gaming,Brazil,Micro,37608,17412,255,775,72.0,28.0,0,1.98,2023-12-26
brianna13750,TikTok,Story,Food,USA,Micro,58076,4036,1482,496,43.0,39.0,4763,1.19,2023-03-31
kristi06370,YouTube,Story,Music,UK,Micro,10264,236,2481,289,13.0,14.0,931,2.54,2024-03-05
bryantjoshua570,Twitter,Carousel,Fitness,USA,Micro,26008,3083,3355,840,17.0,56.0,0,3.75,2023-09-01
udillon816,Instagram,Video,Beauty,Australia,Nano,9636,771,574,883,24.0,40.0,0,10.1,2024-06-13
jeremysmith642,Twitter,Carousel,Tech,Germany,Micro,95091,42872,3180,2446,149.0,83.0,0,3.21,2023-03-24
websterdiane645,TikTok,Video,Fashion,Australia,Nano,7729,890,3549,618,12.0,,4170,9.88,2024-11-06
perkinsbrian719,YouTube,Reel,Gaming,France,Micro,60765,4921,3056,3423,,252.0,41418,6.87,2024-03-08
kleblanc187,YouTube,Image,Education,UK,Nano,6802,5469,3335,161,18.0,1.0,879,2.96,2024-07-28
tyler20409,Instagram,Reel,Travel,India,Micro,92549,27857,3741,6672,461.0,399.0,0,6.88,2023-05-31
john94341,Instagram,Image,Music,India,Macro,567002,9586,1707,7077,334.0,212.0,0,1.5,2023-08-13
lindsayward670,Instagram,Live,Music,Japan,Nano,4697,2158,1683,352,11.0,6.0,0,8.45,2023-02-27
julie07914,Instagram,Reel,Travel,Canada,Macro,152277,43714,2083,4615,503.0,214.0,0,3.0,2024-05-29
hgarcia902,YouTube,Story,Music,Australia,Micro,76913,5977,644,2069,,121.0,15320,2.11,2023-01-23
michaelgonzalez797,Instagram,Image,Education,USA,Micro,93922,40736,4299,1981,153.0,138.0,0,2.59,2023-03-11
petermoore961,Instagram,Carousel,Travel,Canada,Mega,7892920,6376,1388,72326,8629.0,3807.0,0,1.18,2023-06-28
john20512,Facebook,Story,Beauty,UK,Nano,8773,7096,1640,260,14.0,13.0,0,2.71,2024-02-27
kennethmiller77,Facebook,Reel,Fitness,USA,Nano,4761,1091,4230,321,25.0,8.0,0,9.28,2023-03-28
schwartzchristopher389,Instagram,Carousel,Fitness,Mexico,Mega,8858186,38972,2960,6346,225.0,116.0,0,0.1,2023-07-24
reedstacey239,Facebook,Carousel,Fitness,Canada,Mega,6651435,18342,173,157595,3800.0,1784.0,0,3.02,2023-07-11
lucasreyes673,TikTok,Reel,Education,Canada,Nano,9367,2226,3940,695,53.0,46.0,8352,6.41,2023-07-20
hortonlaura149,Facebook,Reel,Music,Brazil,Nano,8420,5864,2365,796,40.0,62.0,0,7.82,2023-10-21
denise94865,Twitter,Carousel,Fashion,Germany,Nano,1609,464,966,65,1.0,2.0,0,5.65,2023-04-06
allisoncharles958,Twitter,Video,Gaming,Australia,Nano,3757,1067,4325,446,50.0,16.0,0,10.09,2024-10-24
luis66282,Twitter,Live,Travel,Canada,Nano,1521,1200,919,176,12.0,7.0,0,9.09,2024-01-21
monica98280,Instagram,Reel,Travel,Japan,Micro,52284,31216,2901,2061,205.0,44.0,0,3.71,2024-04-19
katherinelindsey903,Twitter,Image,Gaming,Australia,Nano,2085,1841,1209,58,4.0,0.0,0,3.23,2023-01-01
jonathanbutler552,Twitter,Image,Tech,Germany,Nano,8330,4486,4009,89,2.0,2.0,0,1.29,2023-04-20
matthewellis908,Twitter,Reel,Tech,Japan,Micro,45141,20798,696,2764,227.0,167.0,0,5.98,2023-06-25
fcarter790,Facebook,Reel,Tech,UK,Micro,50765,8250,3685,3388,210.0,246.0,0,6.27,2024-09-27
jessicasanders916,TikTok,Live,Education,,Micro,15797,3287,1413,857,56.0,43.0,11522,6.86,2023-12-29
emily69111,TikTok,Story,Sports,Germany,Nano,9941,2939,2085,257,19.0,17.0,1068,2.54,2023-12-04
emilybrown986,Instagram,Video,Tech,USA,Macro,704532,23614,268,31540,858.0,1832.0,0,4.85,2023-11-27
janegonzalez454,Instagram,Carousel,Tech,France,Micro,67217,2522,4200,2796,285.0,169.0,0,4.66,2024-09-05
hwilliams461,Twitter,Reel,Tech,Japan,Mega,3927323,42480,1349,55449,5484.0,1332.0,0,1.42,2024-01-25
yrichardson439,Twitter,Reel,Education,India,Nano,1398,1134,2128,100,3.0,1.0,0,6.95,2024-07-03
taylor32699,YouTube,Reel,Fitness,Canada,Nano,1401,1214,282,90,3.0,6.0,1049,8.97,2024-05-14
cmartin219,YouTube,Image,Tech,USA,Nano,7274,4135,2964,144,12.0,7.0,969,2.05,2024-09-14
julie15582,TikTok,Carousel,Travel,UK,Micro,40747,24233,4625,2836,162.0,28.0,9534,5.51,2024-06-30
hbrewer129,Instagram,Image,Music,India,Micro,10861,9572,1275,309,35.0,16.0,0,2.45,2024-05-09
friedmanleslie906,Instagram,Live,Travel,Japan,Micro,78046,12406,971,5047,516.0,215.0,0,6.38,2023-10-18
gomezstephanie906,Instagram,Live,Fitness,France,Macro,288394,14180,1601,5725,524.0,292.0,0,2.12,2024-08-10
brandonlewis755,Instagram,Live,Sports,India,Micro,33173,26515,2295,2192,72.0,68.0,0,5.27,2024-08-21
barnesdiana783,YouTube,Image,Fitness,Canada,Micro,57077,44331,4358,2078,130.0,67.0,21970,2.89,2023-08-04
wsingh692,Instagram,Reel,Sports,India,Micro,33077,7428,1495,2164,97.0,72.0,0,5.89,2024-06-21
connie99500,YouTube,Image,Sports,Germany,Micro,33653,26539,4523,679,44.0,11.0,5723,2.12,2024-04-19
iortiz424,TikTok,Image,Travel,Mexico,Micro,46024,41082,3775,1129,104.0,60.0,14305,3.11,2023-04-18
tonyagay184,YouTube,Video,Fashion,France,Macro,555499,21031,3483,13254,1215.0,324.0,152491,2.49,2023-11-13
melissalee709,Instagram,Live,Fitness,Canada,Micro,54950,27967,2528,2095,57.0,94.0,0,3.5,2023-01-01
kennethcarter107,YouTube,Story,Tech,UK,Nano,1552,375,1612,50,,1.0,624,3.89,2023-11-03
preston94903,TikTok,Reel,Beauty,Mexico,Macro,480190,7796,504,22892,557.0,1233.0,122598,4.11,2023-03-02
harperjennifer813,Twitter,Reel,Fitness,Germany,Micro,15984,4072,1407,700,83.0,40.0,0,6.02,2023-04-08
heather256,Facebook,Live,Fitness,Mexico,Macro,424761,44617,1906,21363,1255.0,1316.0,0,4.7,2023-02-26
panderson957,YouTube,Story,Music,Japan,Micro,90842,15564,2788,899,97.0,52.0,11630,1.33,2023-11-21
theresa33355,Instagram,Image,Travel,Canada,Mega,1796869,36349,4745,33116,2721.0,527.0,0,2.45,2024-05-08
frederickreed125,YouTube,Carousel,Travel,Germany,Micro,98414,8269,3309,2996,220.0,139.0,39114,4.17,2023-02-15
simpsonmargaret248,YouTube,Story,Fashion,Germany,Macro,231224,45342,3523,223,12.0,13.0,2629,0.1,2023-01-01
mariaspencer276,Facebook,Video,Sports,,Nano,4149,3825,1422,360,17.0,14.0,0,11.82,2023-04-15
cwiley443,Instagram,Reel,Beauty,India,Nano,8409,2358,1551,977,48.0,23.0,0,9.83,2023-05-25
karen81803,Facebook,Reel,Sports,Japan,Nano,1403,114,898,98,7.0,6.0,0,8.49,2023-01-25
christopher95985,TikTok,Carousel,Music,UK,Micro,89475,33977,3629,5554,460.0,155.0,51837,4.83,2023-01-01
michelle11173,Twitter,Reel,Food,India,Nano,3052,1114,2991,314,36.0,20.0,0,8.16,2023-10-10
esullivan480,Twitter,Video,Fitness,France,Micro,66793,18011,988,6489,486.0,477.0,0,7.59,2024-04-13
lboyd319,Twitter,Live,Fitness,Brazil,Micro,38453,31476,4022,835,57.0,37.0,0,2.08,2024-03-25
zashley345,Instagram,Story,Gaming,Australia,Micro,23781,3728,4770,110,13.0,,0,0.43,2024-01-16
priscilla34850,Facebook,Story,Beauty,Brazil,Macro,305339,34535,3334,4731,162.0,105.0,0,2.08,2023-01-22
kellygarcia722,YouTube,Story,Education,India,Mega,2566785,11093,2281,4894,388.0,264.0,62985,0.24,2023-09-16
marissaleonard983,Twitter,Image,Education,Japan,Nano,9100,7347,2839,313,30.0,3.0,0,4.09,2023-02-14
thomasdonald13,TikTok,Story,Education,Mexico,Macro,789188,22651,3190,565,31.0,16.0,2057,0.1,2024-04-14
david20284,Facebook,Video,Fashion,Mexico,Nano,6560,5383,708,1006,39.0,,0,11.82,2024-02-28
tschwartz850,Facebook,Reel,Education,Canada,Micro,35587,25232,2921,3180,73.0,238.0,0,7.37,2024-01-02
amanda82178,TikTok,Story,Music,France,Nano,5965,2512,989,152,13.0,9.0,1261,2.16,2024-10-11
lindaacevedo994,Instagram,Image,Music,Australia,Micro,94578,1221,2766,1878,80.0,89.0,0,2.15,2024-03-13
browndaniel604,Instagram,Video,Sports,Japan,Micro,55102,15661,2919,3519,306.0,203.0,0,7.84,2024-07-14
cunninghamcharles272,Twitter,Live,Tech,India,Nano,8199,5763,2368,757,17.0,,0,9.58,2024-07-13
candice1961,TikTok,Video,Tech,Australia,Nano,3076,1201,608,340,19.0,18.0,4071,10.74,2023-07-04
michaelholder201,TikTok,Reel,Music,Australia,Macro,793154,42977,4349,59039,4721.0,1244.0,355433,5.85,2023-02-19
umeadows241,TikTok,Video,Tech,Japan,Micro,17103,7521,3402,838,,27.0,5020,5.49,2024-07-04
briansilva312,YouTube,Video,Music,Australia,Nano,7165,1374,21,446,51.0,17.0,2535,8.62,2024-07-05
anne30930,TikTok,Story,Tech,Germany,Macro,647523,2686,2035,610,31.0,20.0,2780,0.1,2024-09-05
amy28998,Twitter,Live,Fitness,Canada,Mega,4849207,45286,4306,110667,6480.0,6909.0,0,2.15,2023-02-04
ymartinez523,Twitter,Story,Gaming,India,Macro,965793,34059,4879,8337,733.0,96.0,0,1.11,2024-07-11
edwardsdebra915,Twitter,Reel,Fitness,Canada,Nano,1772,1662,2818,170,7.0,4.0,0,8.46,2023-05-15
jsmith169,YouTube,Story,Music,France,Nano,6372,2821,3357,200,21.0,9.0,1435,3.37,2024-06-29
lynnknox695,Facebook,Reel,Sports,UK,Nano,3480,2279,3322,418,27.0,23.0,0,10.12,2024-06-23
payneautumn876,Facebook,Live,Fitness,India,Nano,2306,2033,2642,111,11.0,5.0,0,5.37,2023-10-07
ymorales123,Instagram,Carousel,Gaming,India,Nano,6564,1854,2433,298,34.0,20.0,0,5.04,2023-11-09
teresa07747,YouTube,Image,Beauty,France,Micro,23304,21069,860,956,95.0,69.0,9089,3.62,2023-06-13
shawngeorge724,Instagram,Video,Fashion,India,Nano,8534,5776,4653,587,34.0,22.0,0,9.04,2023-06-16
tiffanyjames986,TikTok,Video,Music,Brazil,Nano,4021,2191,893,425,39.0,26.0,3812,8.64,2024-07-16
jeffreytaylor51,Facebook,Live,Music,USA,Micro,77923,28887,999,3838,189.0,88.0,0,6.17,2023-05-03
mitchelldaniel763,YouTube,Story,Fashion,USA,Micro,95592,25573,3359,77,7.0,4.0,1014,0.1,2023-10-30
davisteresa295,TikTok,Video,Travel,Mexico,Macro,987885,18334,3293,25053,2856.0,271.0,228904,3.24,2024-11-28
yyang421,TikTok,Story,Tech,Mexico,Micro,18278,14758,4419,331,15.0,17.0,2223,2.04,2023-01-08
sean68621,Facebook,Story,Gaming,France,Micro,59742,26750,3075,659,,48.0,0,0.96,2023-09-11
astark825,Facebook,Reel,Tech,USA,Macro,763372,14637,1724,40479,4007.0,2286.0,0,4.18,2024-09-28
keithcastro809,YouTube,Video,Music,Germany,Nano,5599,5162,888,399,32.0,7.0,2987,8.92,2023-10-02
mooremaureen928,Twitter,Carousel,Tech,Germany,Nano,2269,1904,1666,143,8.0,3.0,0,7.45,2024-09-18
jerry14601,YouTube,Live,Education,India,Macro,809069,12271,3701,16361,431.0,852.0,225014,2.55,2023-03-23
deborah48996,YouTube,Story,Fitness,France,Micro,32280,7569,1970,774,76.0,21.0,7330,2.46,2024-09-14
john03204,Facebook,Image,Gaming,Brazil,Macro,992475,11993,2974,18804,1577.0,1226.0,0,2.34,2023-09-17
mark05901,Instagram,Video,Tech,Brazil,Nano,4471,1674,3886,285,29.0,19.0,0,8.85,2023-04-03
roger8144,TikTok,Carousel,Beauty,Australia,Micro,74835,3753,3292,1136,91.0,15.0,4592,1.5,2023-10-25
yblack181,Instagram,Reel,Travel,UK,Micro,61937,40370,1730,4397,130.0,330.0,0,6.37,2024-06-12
davidadams595,Instagram,Video,Music,USA,Micro,93631,48412,594,5101,298.0,107.0,0,6.69,2024-04-22
angela04444,Facebook,Live,Fitness,Canada,Macro,986590,39766,4274,34393,701.0,1506.0,0,3.37,2024-05-15
fmartin369,Facebook,Story,Fashion,India,Nano,3629,3225,3399,90,7.0,6.0,0,2.13,2023-08-03
robert12412,Instagram,Video,Fashion,Japan,Micro,42850,3235,1126,2538,192.0,175.0,0,6.08,2023-05-04
hernandezjohn413,Facebook,Story,Gaming,UK,Mega,9044944,28417,2212,287882,6211.0,8883.0,0,2.95,2023-11-03
richardsrobert503,Twitter,Carousel,Fashion,Japan,Micro,14068,8933,4174,314,28.0,6.0,0,2.19,2023-01-22
joneslinda950,TikTok,Reel,Music,USA,Micro,47092,8303,2932,2451,124.0,179.0,24981,6.82,2023-12-08
jbarker830,TikTok,Live,Fitness,India,Nano,9537,8581,1548,488,45.0,32.0,3624,6.51,2024-04-28
hollywhite618,YouTube,Live,Education,UK,Micro,36023,31232,3729,1990,65.0,84.0,7467,4.55,2024-04-06
lindsayhinton742,Twitter,Live,Fitness,Germany,Macro,448770,36933,451,11135,287.0,471.0,0,2.32,2023-05-04
randy55628,Twitter,Reel,Tech,India,Mega,5715905,31743,4625,55066,5643.0,774.0,0,0.98,2024-04-22
richapril936,Twitter,Story,Gaming,Australia,Micro,11526,3924,854,337,17.0,11.0,0,2.34,2024-07-27
timothypatel441,Facebook,Video,Education,UK,Macro,518854,41632,1571,23719,2846.0,1449.0,0,5.27,2024-10-22
mweaver378,TikTok,Story,Beauty,Brazil,Nano,9062,6836,3111,286,14.0,7.0,2041,2.96,2023-08-25
brooke73977,Instagram,Reel,Sports,Mexico,Micro,24626,10267,2168,1247,41.0,32.0,0,6.06,2023-10-07
ywinters181,YouTube,Story,Music,UK,Macro,588620,40417,2987,447,36.0,35.0,6189,0.1,2023-02-07
leslie04463,Facebook,Live,Tech,Japan,Micro,76324,5920,4498,3679,136.0,244.0,0,5.57,2023-04-15
thomas30470,Facebook,Reel,Beauty,Canada,Micro,70510,14939,4338,6230,187.0,342.0,0,8.53,2023-12-11
brendawhite345,Facebook,Reel,Tech,Canada,Nano,6058,3090,4961,422,25.0,24.0,0,8.18,2023-12-22
shahthomas345,Instagram,Story,Gaming,UK,Micro,23714,204,2670,252,6.0,7.0,0,1.2,2023-09-19
newmannicholas549,Instagram,Image,Fashion,Canada,Micro,37240,6709,3963,901,,52.0,0,1.97,2023-01-13
diazdustin701,Twitter,Live,Fashion,Brazil,Nano,6416,4474,1377,416,29.0,,0,6.61,2023-01-25
johnsjocelyn569,TikTok,Carousel,Fitness,Germany,Micro,96964,10046,2082,643,42.0,10.0,5325,0.67,2023-02-22
frenchjonathan240,Instagram,Video,Sports,USA,Macro,349629,41372,2307,15529,568.0,602.0,0,4.09,2023-03-27
michaelgonzalez507,Twitter,Story,Education,Japan,Nano,7132,2402,146,87,7.0,4.0,0,1.39,2024-03-28
matthewsmolly297,Twitter,Live,Education,UK,Macro,737614,8358,3170,5326,227.0,337.0,0,0.77,2023-07-03
wperkins279,Twitter,Image,Beauty,USA,Mega,6009938,27423,1056,124148,11712.0,8181.0,0,1.77,2024-06-07
hendersonsteven520,Twitter,Video,Beauty,Australia,Micro,37260,10851,3365,1755,84.0,18.0,0,5.3,2024-11-08
emartinez445,Twitter,Carousel,Sports,Japan,Micro,32197,5094,3872,949,45.0,11.0,0,3.55,2024-03-01
gerald98553,Instagram,Live,Music,Brazil,Micro,45217,7107,3074,3350,148.0,103.0,0,6.71,2023-10-22
andrewrodriguez65,Twitter,Image,Sports,Canada,Micro,85949,8126,1033,844,70.0,46.0,0,0.95,2023-02-22
marissa58829,Twitter,Video,Food,Mexico,Macro,754822,18702,985,15646,786.0,632.0,0,1.76,2023-06-01
bowens467,YouTube,Video,Sports,Japan,Macro,173470,16440,4875,7400,693.0,487.0,66766,3.92,2024-04-23
hickmansteven88,YouTube,Story,Gaming,India,Nano,3821,2242,4729,115,,1.0,567,3.78,2024-04-13
andrew82595,Twitter,Video,Travel,USA,Micro,39003,17671,4416,1738,131.0,43.0,0,4.71,2023-09-23
terrimayo23,Instagram,Image,Music,UK,Nano,9748,5689,1391,347,39.0,14.0,0,4.33,2023-02-13
williamsleonard658,Twitter,Reel,Sports,Japan,Nano,9297,411,1624,882,38.0,47.0,0,9.34,2023-10-14
amy59773,Twitter,Image,Education,Japan,Nano,3600,2986,4933,52,2.0,1.0,0,1.37,2024-09-14
desireeavila779,Facebook,Carousel,Tech,Japan,Nano,5174,3985,4496,352,8.0,23.0,0,6.72,2024-04-19
evanspaula296,TikTok,Carousel,Beauty,UK,Micro,54706,28997,1323,3496,235.0,65.0,15625,5.01,2023-05-27
johnmelendez179,YouTube,Story,Fitness,UK,Nano,1147,912,3692,23,2.0,0.0,238,2.03,2024-06-08
martinezlucas732,TikTok,Live,Fitness,UK,Macro,421299,42356,1499,13900,1305.0,556.0,156852,4.2,2024-08-23
lhartman959,TikTok,Image,Gaming,France,Nano,7093,1096,515,456,38.0,19.0,5990,5.2,2024-07-29
rhondaoconnell279,Facebook,Live,Travel,Canada,Micro,14196,7165,2676,835,86.0,44.0,0,5.07,2024-05-23
claudia15849,TikTok,Live,Tech,USA,Mega,7108916,48566,3624,74846,4153.0,5735.0,644188,1.08,2024-07-22
paguilar923,Twitter,Story,Beauty,France,Micro,36765,25679,1103,213,23.0,16.0,0,0.48,2023-08-28
carl68354,Twitter,Live,Beauty,France,Macro,206245,28901,4890,4627,302.0,338.0,0,2.65,2024-05-02
ejones2,Instagram,Live,Tech,Germany,Nano,6366,155,4290,628,49.0,12.0,0,7.88,2024-10-27
bartondonald637,TikTok,Live,Travel,UK,Micro,52734,39413,2951,3093,324.0,180.0,34084,4.56,2023-10-10
obriensusan533,Instagram,Reel,Tech,Brazil,Mega,5180956,40389,1268,4015,276.0,174.0,0,0.1,2024-01-21
kthompson457,Twitter,Carousel,Music,Japan,Micro,10573,5542,2060,479,44.0,6.0,0,5.48,2024-01-26
mwhite506,Twitter,Reel,Sports,Mexico,Macro,809268,21228,4878,22889,2172.0,1167.0,0,3.47,2023-01-06
dherrera111,Facebook,Image,Gaming,India,Nano,8910,3851,1015,237,10.0,10.0,0,3.38,2024-01-13
gjohnson283,YouTube,Video,Food,Japan,Micro,22218,12207,833,1385,69.0,57.0,14613,7.63,2024-04-06
hcox738,Instagram,Carousel,Fitness,France,Nano,6756,343,629,618,71.0,44.0,0,7.59,2023-04-19
ricardohamilton471,Instagram,Video,Tech,UK,Micro,46793,45018,577,1646,69.0,95.0,0,3.24,2023-06-26
bcook193,Twitter,Carousel,Fashion,India,Macro,549545,24024,4806,12163,245.0,143.0,0,2.68,2023-12-23
beckytaylor265,TikTok,Video,Education,Mexico,Micro,91354,41299,1634,3767,421.0,99.0,50617,4.89,2023-06-25
kristy84886,Facebook,Carousel,Sports,UK,Macro,300259,20316,345,8557,482.0,114.0,0,2.76,2023-07-18
fsmith97,TikTok,Carousel,Education,Australia,Micro,48387,40688,1436,1461,46.0,110.0,19426,4.11,2023-05-13
rthomas168,Facebook,Story,Music,Germany,Nano,6563,6487,100,234,10.0,7.0,0,3.16,2023-01-17
kevin76613,TikTok,Carousel,Music,Germany,Nano,6211,4727,2437,353,23.0,13.0,2547,5.16,2024-08-28
burnettashley573,TikTok,Video,Sports,Japan,Macro,881461,45676,2829,14231,1134.0,447.0,95088,1.35,2023-11-07
brownjamie288,Twitter,Carousel,Fashion,Australia,Nano,8087,3095,2472,367,40.0,12.0,0,5.22,2024-08-08
davisjohn284,Twitter,Live,Beauty,India,Mega,7232648,32606,718,142830,10891.0,2328.0,0,2.11,2024-04-23
xarias721,Twitter,Carousel,Tech,UK,Micro,44474,30177,2920,1920,197.0,133.0,0,5.18,2024-08-21
hoffmanbryan912,Twitter,Reel,Music,Japan,Micro,78270,4190,4844,4112,448.0,85.0,0,4.53,2023-12-02
ywood626,Facebook,Image,Gaming,France,Mega,1607849,21445,251,42137,3431.0,644.0,0,2.1,2024-05-15
whitakerjacob840,TikTok,Video,Fashion,Australia,Micro,58254,35039,2739,3431,364.0,182.0,19381,5.82,2023-04-10
gonzalesjose574,YouTube,Live,Education,Australia,Micro,84599,47767,4690,3588,376.0,152.0,25309,5.38,2023-01-01
susan79253,TikTok,Live,Music,Canada,Macro,793004,10312,2844,16685,1714.0,711.0,227221,2.09,2024-02-08
beasleyvalerie404,Twitter,Carousel,Gaming,Germany,Nano,7182,3148,2375,454,12.0,9.0,0,5.98,2023-01-14
spencerjustin200,Facebook,Image,Education,USA,Mega,9657054,23975,2885,204699,23156.0,12241.0,0,1.93,2023-10-02
zacharymartinez596,Twitter,Carousel,Food,Japan,Micro,11519,5617,3063,284,19.0,22.0,0,2.49,2024-10-24
